id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9
26,0.04792,0.24842,0.02657,0.13965,0.01649,0.58405,0.05391,0.09147,0.09334
26,0.12793,0.07125,0.04705,0.01327,0.00039,0.16813,0.04794,0.50597,0.17362
26,7.72480,0.59693,0.18732,0.05041,3.62503,0.00057,0.00312,0.00019,0.00037
26,0.02838,0.02142,0.00528,0.03978,2.17879,0.23644,0.02644,0.01888,0.02243
26,0.00061,0.00054,0.00019,1.21564,2.31504,0.99987,0.00128,0.00028,2.20845
26,0.01183,0.55129,0.20483,0.05994,0.00144,0.01073,0.01956,0.01897,0.02019
26,4.51638,0.78081,0.07372,0.10074,9.05685,0.00037,0.00024,9.74542,0.00099
26,0.00212,0.51366,0.30813,0.03698,0.00060,0.00194,0.01463,0.00359,0.00023
26,0.00024,0.03074,0.07333,0.00537,7.55573,0.75182,0.01196,0.00140,6.88085
26,2.82201,0.34220,0.00911,0.52364,5.44754,0.00166,4.10974,3.08709,5.57792
26,0.08304,0.05763,0.02322,0.00848,1.39671,0.28139,0.45702,0.03972,0.07100
26,0.02206,0.01525,0.00295,0.00137,4.03662,0.19686,0.08816,0.73025,0.00241
26,0.00020,0.00576,0.00104,0.00245,0.99999,0.00025,0.00013,0.00024,0.00023
26,0.06023,0.00296,0.00045,2.24996,2.96060,0.07581,0.00622,0.00045,0.99506
26,0.07289,0.00070,7.95212,0.01329,6.04657,0.99393,0.03717,0.00512,0.00859
26,0.00877,0.28441,0.03127,0.00029,0.00754,0.00115,0.00387,0.00147,0.01318
26,0.00089,0.44940,0.34089,0.08702,7.60731,0.00273,0.01249,0.00096,0.00285
26,7.81159,0.33116,0.58723,0.12403,9.16738,0.00142,0.03875,8.93125,2.52929
26,0.98723,4.72510,1.92601,6.23249,2.64536,2.10780,6.33222,0.89230,3.47659
26,4.32388,0.92703,0.29091,0.34024,9.41141,9.56229,5.33137,2.82231,1.20266
26,0.01126,0.66203,0.07780,0.09282,0.00910,0.01950,0.02633,0.03024,0.05324
26,0.06893,0.00272,0.01013,0.00072,5.96285,0.00934,0.00434,0.42169,0.00390
26,0.00188,0.61004,0.24938,0.12025,4.71356,0.00426,0.02252,0.00216,0.00437
26,2.60161,0.15481,0.63881,0.02212,5.49641,0.00160,0.02940,0.00135,0.00632
26,1.62130,0.55233,0.76783,0.10273,1.16337,5.69680,0.00606,2.22986,7.94077
26,0.00084,0.00083,0.00209,7.97461,1.82324,0.99993,6.79945,0.00119,5.82399
26,0.02109,0.00124,1.98325,0.00031,1.97169,0.00026,7.46102,0.99984,1.17816
26,0.00553,0.42814,0.20031,0.26242,1.33956,0.04093,0.05543,0.00025,0.00063
26,0.00057,0.00047,0.00137,0.00022,3.06443,0.99711,0.00176,0.00518,0.00033
26,0.00087,0.21153,0.02401,0.01365,1.59455,0.04329,0.00378,0.00261,0.00026
26,2.55348,0.02787,0.82547,0.34101,2.42429,0.00181,0.05307,3.03957,5.97073
26,7.25784,1.60798,0.00044,0.69262,2.66687,9.99983,0.00066,1.26748,3.45347
26,0.14414,0.01509,0.02553,0.00337,0.00067,0.02921,0.00324,0.00219,0.85543
26,5.09269,0.85063,0.17921,0.05388,2.77631,8.61685,6.23328,6.84777,2.74212
26,0.06189,0.65378,0.16885,0.02710,0.00550,0.03346,0.04788,0.03481,0.03855
26,0.00026,0.85187,0.09381,0.04573,6.64865,0.00080,0.00062,5.39560,0.00117
26,6.53418,0.00343,0.00137,3.27996,9.31457,0.01639,0.00403,0.96849,0.00035
26,1.39350,0.00213,0.02059,0.00026,3.39767,0.99803,0.00070,0.00014,4.07810
26,0.00086,0.50796,0.36098,0.00345,0.02051,0.00927,0.00173,0.02401,0.00064
26,0.00547,0.00123,0.00077,0.00176,1.46707,0.74635,0.37285,0.02025,7.64827
26,0.00079,0.00062,0.00174,3.04526,2.91475,0.98084,0.00093,0.00309,8.32628
26,0.00415,0.56438,0.24192,0.12403,1.74416,0.01627,0.03380,0.01492,0.01007
26,0.00085,0.41182,0.13870,0.13081,0.00013,0.00368,0.00401,0.00470,0.00443
26,0.01573,0.56403,0.06724,0.01574,0.00679,0.02577,0.00771,0.01965,0.01424
26,0.00773,0.00032,0.09758,0.00017,6.58645,0.00203,0.00407,0.96294,0.13383
26,0.01124,0.44523,0.10298,0.10812,0.00020,0.01332,0.01065,0.00612,0.00880
26,5.68714,0.62654,0.84368,0.07267,9.29036,0.00046,0.04425,3.48942,6.04545
26,0.10042,0.03474,0.01923,0.00443,9.38954,0.38416,0.04052,0.51603,0.17075
26,6.08505,2.16454,3.96146,2.50729,2.23457,0.00019,0.00785,0.99999,2.28966
26,3.72573,0.00047,0.00019,3.74046,1.28518,0.99977,0.00015,0.00136,0.00169
26,0.00037,0.92295,0.20908,0.01408,7.78535,7.07669,0.00712,1.84920,0.00013
26,0.00607,0.00133,0.00144,7.78642,2.36549,0.00155,0.00226,6.78225,0.97082
26,0.13234,3.43262,0.00012,1.27052,2.31559,0.03130,0.04753,0.24403,0.00016
26,0.00334,0.00917,0.00817,0.00095,2.22153,0.98035,0.00441,0.01383,0.00298
26,0.01419,0.01029,0.00111,0.00049,5.12935,0.47975,0.59678,0.00344,0.00165
26,6.06197,0.93936,0.23599,0.25728,1.50451,2.81897,8.01569,2.33221,1.98351
27,0.00069,0.79071,0.17119,0.02121,3.72339,0.00032,0.00615,0.00031,0.00275
27,0.00142,0.00020,6.85891,0.00328,2.23215,0.99692,0.00579,0.00394,0.00039
27,7.11970,0.70588,0.25307,0.06709,1.40563,8.45039,2.60286,5.55286,5.85296
27,1.01100,0.00096,0.00056,3.04945,6.77543,0.02559,0.01635,0.98953,0.00022
27,0.02170,0.00763,4.20096,0.00068,2.30103,0.91264,0.01773,0.00013,0.00092
27,0.00412,0.62427,0.28665,0.05804,0.00067,0.00436,0.02083,0.00368,0.00405
27,0.01238,0.00559,0.00821,0.07916,3.90426,0.84662,0.01240,0.01591,0.06450
27,1.32020,0.80538,0.09397,0.01985,1.75570,0.00033,0.00071,1.29138,0.00021
27,0.02481,0.13380,0.23732,0.01734,0.00207,0.02590,0.01451,0.06030,0.33023
27,0.02191,0.37201,0.33440,0.16869,9.33837,0.03166,0.14336,0.00367,0.00713
27,0.02693,0.01478,0.13521,0.05125,0.04350,0.04845,0.01973,0.15705,0.68148
27,0.02442,0.00011,5.94593,4.71124,1.77428,0.22803,0.01761,0.93504,3.96083
27,3.89142,0.76739,0.32424,0.02790,6.36187,3.22647,0.00039,4.14498,0.00030
27,8.77645,1.03565,9.29520,2.05615,4.07144,0.99998,2.84140,3.92856,3.31322
27,0.02880,0.00036,0.00168,0.00144,7.11183,0.02762,0.00157,0.93749,0.17722
27,1.84970,1.81558,1.66840,4.04614,2.80605,0.99999,0.00027,6.29262,4.69206
27,3.02782,0.68036,0.36548,0.23601,1.75887,0.00014,0.00243,0.00018,7.84938
27,0.07771,0.55230,0.26021,0.03444,0.00176,0.23819,0.11029,0.04055,0.02337
27,0.08552,0.23933,0.10967,0.04739,0.03795,0.11555,0.09924,0.09273,0.13552
27,0.14679,0.41223,0.17726,0.03058,0.34511,0.05991,0.05500,0.11922,0.25169
27,0.00436,0.49128,0.13321,0.03125,0.00020,0.00352,0.01580,0.00341,0.02620
27,1.18434,0.32271,0.71335,0.29250,3.34929,0.00240,0.01960,6.57866,1.08768
27,0.00019,0.73235,0.08791,0.01257,1.01321,0.00051,0.00197,8.25030,0.00154
27,8.79104,0.79042,0.72219,0.05808,0.00012,2.60256,0.00020,0.00018,1.49415
27,0.00050,0.00067,0.00178,6.69772,2.41928,0.99835,7.02088,0.00320,0.00063
27,6.61609,0.00042,0.00169,3.98732,7.01318,0.00163,0.00064,0.99573,0.00017
27,0.01652,0.54811,0.22063,0.13318,0.00439,0.03171,0.04556,0.03709,0.04350
27,0.03396,0.00028,0.00579,9.65253,4.56244,0.03575,0.00813,0.17111,0.08350
27,0.00011,0.20863,0.28027,0.00049,1.14164,0.00373,0.00034,0.00446,0.00087
27,0.00024,0.74023,0.35664,0.15736,1.23668,0.00049,0.00492,0.00078,0.00027
27,0.00214,0.00066,0.00087,1.44564,7.52230,0.99990,0.00028,0.00030,0.00046
27,2.00176,0.42480,0.88358,0.01678,2.83725,0.00077,0.02002,6.94072,5.39177
27,0.00011,0.45411,0.41033,0.00108,0.00038,0.00512,0.00323,0.03514,6.10006
27,1.19815,0.48004,0.48057,0.07188,9.66880,5.10418,0.00023,7.04317,0.00019
27,0.09971,0.07748,0.04366,0.01523,0.00014,0.13633,0.04271,0.43991,0.15964
27,0.00019,0.62070,0.51307,0.00125,2.32156,0.00838,0.01302,0.01167,6.52753
27,5.64847,0.85678,0.37521,0.01284,1.81591,7.22917,7.95815,1.71198,0.00021
27,6.70643,1.73357,6.69559,7.13269,2.17711,0.00031,0.00129,0.99999,1.72946
27,0.01898,4.08020,1.31174,9.26980,7.68745,0.15216,0.02002,9.24016,0.95573
27,0.03308,0.59393,0.17734,0.05731,0.00466,0.02447,0.03152,0.05422,0.05498
27,0.00411,0.02058,0.00359,0.00054,2.85894,0.98895,0.01760,0.00712,0.00253
27,0.23372,0.00093,0.01515,0.00219,2.65710,0.01363,0.00100,0.00162,0.95359
27,2.31313,0.87104,0.32013,0.00355,8.90618,0.00015,0.00076,0.00097,0.00086
27,8.40168,0.67750,0.10561,0.05029,3.12882,1.29696,1.89431,6.19312,2.63516
27,0.00130,0.39189,0.25520,0.02036,9.59407,0.01560,0.06462,0.01006,0.00679
27,0.00619,1.03227,0.00628,2.19166,2.18286,7.56417,0.00062,0.99745,0.42885
27,0.21516,0.02558,0.05236,0.00576,0.00010,0.05216,0.00905,0.04557,0.67278
27,2.05207,9.65793,2.54091,5.04380,5.32576,1.98193,1.96655,1.29481,0.99999
27,0.16778,0.34865,0.05887,0.01707,0.01435,0.11719,0.09112,0.20624,0.20396
27,0.00042,0.51387,0.14541,0.20480,3.93160,0.00232,0.00347,0.01337,0.00458
27,0.02988,0.00012,2.98765,9.42595,6.88954,0.39615,0.00683,0.48980,9.12524
27,0.03579,0.01146,0.03159,0.00184,3.38749,0.03503,0.04621,0.78501,0.02460
27,3.52155,0.39232,0.30475,0.05500,7.88542,9.07801,0.00011,2.09249,1.37118
27,1.88433,0.44403,0.34923,0.05663,2.49492,2.21431,0.00013,6.27019,2.73650
27,0.01677,0.00565,0.00924,0.00064,1.68193,0.02754,0.00285,0.26338,0.00746
27,0.00234,0.16916,0.20666,0.02344,1.38920,0.00334,0.00695,0.14566,0.00168
27,3.64362,5.40124,1.08007,1.06827,2.42890,0.99997,1.15325,2.39090,0.00017
27,0.01209,0.00731,0.00022,0.00448,5.20577,0.95254,0.03870,0.00682,0.00506
27,8.74004,1.29999,5.67038,2.58402,3.39412,0.99668,0.00039,0.00048,1.26031
27,0.08943,0.27043,0.19141,0.03704,0.00059,0.04756,0.06658,0.03657,0.05689
27,0.04628,0.31074,0.09699,0.03025,0.14439,0.04385,0.05888,0.03993,0.01432
27,1.72671,0.86724,0.24148,0.05142,7.20773,5.42834,7.38846,1.43140,6.09284
27,0.01782,0.03248,0.01630,0.00028,1.84020,0.17294,0.33639,0.01071,0.00025
27,0.01367,0.00376,4.49508,7.72221,2.13036,0.91603,0.00311,0.00159,0.00652
27,0.08053,0.54353,0.14677,0.03143,0.00898,0.04291,0.06826,0.08920,0.09103
27,1.98697,0.00012,7.41547,8.11600,2.17069,5.20533,0.03323,0.99998,4.98097
27,0.00411,0.00067,0.00211,0.00425,2.43202,0.01021,0.00106,0.99428,0.01188
27,6.00765,5.06369,1.16013,4.64653,2.91918,5.05545,1.68168,8.33716,0.99054
27,0.00135,0.83214,0.03567,2.57755,7.32002,0.00047,0.00132,0.00109,1.78929
27,0.00129,0.72896,0.20898,0.02143,0.00076,0.00304,0.00790,0.00127,0.00203
27,0.00542,3.88012,0.01344,0.00045,9.64647,0.02804,0.00611,0.05038,0.98622
27,9.25026,0.00060,5.11237,5.39897,1.48422,0.99871,0.00069,0.00136,0.00030
27,0.00010,5.99789,4.97168,7.93095,1.50489,0.99317,0.00426,6.11011,2.64391
27,0.00180,0.44866,0.10887,0.07174,0.00030,0.00648,0.00364,0.00247,0.00735
27,0.00749,0.10277,0.05036,0.00692,3.08862,0.93460,0.04822,0.00737,0.00910
27,0.18461,0.03629,0.08384,5.85229,3.85955,0.00235,0.00025,0.03685,0.99602
27,0.02773,0.62672,0.17305,0.04731,4.29283,0.01243,0.03626,0.03879,0.04242
27,0.00014,0.39658,0.21231,0.18290,3.37571,0.00141,0.00078,1.84266,0.00062
27,0.00014,0.47402,0.27372,0.00075,3.28207,0.00483,0.00803,0.00039,2.97448
27,0.12278,1.64667,0.00052,1.52612,4.02718,0.00064,1.55946,1.72353,0.99993
27,5.00026,0.67708,0.37557,0.31499,5.18646,0.00013,0.00235,0.00014,0.00012
27,0.00011,0.39381,0.53847,0.00013,0.00113,0.00260,0.00091,0.00330,0.00018
27,0.00187,0.00804,0.00881,0.00291,8.99210,0.99567,0.01000,0.00174,0.00216
27,0.00012,0.50220,0.18633,0.23049,3.28812,0.00084,0.00547,0.00116,0.00065
27,0.07211,0.15579,0.07233,0.01482,0.00237,0.11119,0.03517,0.26344,0.29324
27,1.71522,3.28591,5.00577,0.00026,2.04029,0.99853,1.52040,0.00182,0.00044
27,0.12721,0.05186,0.01203,0.00043,0.00908,0.46314,0.05309,0.10191,0.10651
27,3.28169,2.23534,0.00326,1.47260,7.22929,0.99727,7.75609,6.72086,2.11608
27,0.02253,0.16757,0.08979,0.03278,0.99632,0.02415,0.02555,0.02891,0.01406
27,0.00885,0.00042,0.00064,0.00057,2.83824,0.01182,0.00124,0.99038,0.05005
27,0.09515,0.00183,0.00069,5.49848,5.73424,0.00256,0.00368,0.85740,0.01256
27,0.00011,0.46555,0.55302,9.54769,0.00064,0.00410,0.00249,0.01655,0.00010
27,0.06084,3.46384,5.69473,2.43986,2.10296,1.23598,0.00064,0.98344,6.12837
27,0.00038,0.60568,0.11216,0.02293,1.79824,0.00228,0.00430,0.00106,0.00016
27,0.00050,0.37566,0.19281,0.04178,1.05802,0.00512,0.00371,0.00138,0.00253
27,8.63859,0.00025,0.00085,4.36140,1.15168,0.99953,0.00035,0.00294,3.96821
27,0.02321,0.00638,6.66791,0.01678,3.26487,0.94845,0.00631,0.00317,0.00574
27,0.03433,0.17291,0.03840,0.00574,0.94786,0.06018,0.04588,0.04316,0.02493
27,1.53868,0.00012,4.86017,5.14822,7.33243,0.99982,0.00026,0.00010,3.65232
27,4.63737,0.00097,0.00079,1.05366,1.19631,0.01641,0.00348,0.98302,0.00423
28,5.24236,1.44139,0.00141,1.63814,2.01534,0.99999,2.50255,8.07372,6.07858
28,0.03949,0.29199,0.19160,0.13309,0.00016,0.06314,0.05806,0.08913,0.06351
28,1.23756,3.32704,0.00264,1.12691,4.46439,0.99997,6.83055,0.00026,2.79035
28,1.52114,0.46327,0.57381,0.00016,1.00113,0.00055,0.00023,0.02247,2.58137
28,6.79327,6.32164,3.40626,1.05157,6.56985,0.99999,4.69412,5.27955,4.87927
28,0.00200,0.00041,4.67494,0.00446,4.81805,0.99879,0.00253,0.00150,0.00022
28,0.04612,0.00412,0.00430,0.00011,2.59068,0.01138,0.00445,0.00317,0.48019
28,1.72893,0.23395,0.42094,0.22743,1.18275,0.00143,0.02597,1.40854,3.25681
28,0.00069,0.67318,0.28392,0.08459,3.19030,0.00089,0.00868,0.00254,0.00084
28,2.17199,0.00235,0.00092,1.25438,1.44030,0.91594,0.01392,0.00310,0.00083
28,8.50536,0.18412,0.13007,0.23894,7.81244,0.00064,0.00083,9.87744,0.00019
28,3.45638,0.00101,0.00055,0.67028,1.41892,0.01609,0.00075,1.53854,0.00192
28,0.13342,0.33393,0.12258,0.00036,2.14966,0.03053,0.01052,0.14019,0.77441
28,0.00515,0.40808,0.06282,0.00078,0.00403,0.00342,0.01559,0.00271,0.00678
28,0.00848,0.00083,0.03223,0.00199,1.97661,0.00499,0.00852,0.97089,0.01356
28,0.00254,0.42303,0.51313,0.00290,0.01031,0.00984,0.01996,0.02079,0.00191
28,0.00025,3.63395,2.66822,0.16965,1.00263,0.03547,0.00016,6.06888,0.54907
28,0.00064,5.16119,0.00082,0.00111,1.28894,0.00105,9.40636,0.94827,0.00174
28,0.82432,5.08971,2.32693,8.02047,8.56340,0.00178,3.26869,0.35046,1.02962
28,0.00045,0.77837,0.62342,0.00070,2.25458,0.00864,0.00906,0.03437,8.41633
28,0.06066,0.00608,8.62672,0.00024,1.80454,0.38323,0.08786,0.00842,0.01703
28,0.00153,0.00072,0.00729,8.06451,5.29957,0.99898,0.00171,0.00105,0.00051
28,1.22063,8.22920,1.33560,2.94767,4.29726,6.96951,1.83420,0.99999,7.66156
28,0.00081,0.00851,2.53884,0.00154,2.02356,0.92271,0.01916,0.00068,0.00034
28,0.00267,0.25158,0.08018,0.02946,4.30838,0.04225,0.00340,0.00355,0.00373
28,0.00011,0.23324,0.73464,0.00023,2.26736,0.00210,0.00269,0.00650,0.00181
28,0.00570,0.39657,0.56370,0.00255,0.00154,0.02515,0.05016,0.04648,0.01014
28,0.00173,2.92350,1.06869,0.03124,8.92503,0.99898,0.00099,0.00054,0.00120
28,0.00020,0.00084,0.00034,4.01959,3.70383,0.02751,0.00280,0.99585,0.00224
28,4.18922,0.80034,0.14175,0.24546,1.13750,2.30945,9.91379,1.80674,3.38456
28,0.00069,0.00456,0.00042,0.00021,6.46699,0.86011,0.00514,0.06849,0.01340
28,0.02954,0.49367,0.09189,0.05873,0.13566,0.02168,0.02630,0.03128,0.04451
28,0.00797,0.58796,0.19379,0.05595,0.00254,0.01054,0.01252,0.01876,0.02089
28,0.15041,0.43300,0.04251,0.01685,0.07921,0.32482,0.11718,0.18002,0.11258
28,0.00020,0.00017,0.00027,4.66026,4.96247,0.94363,0.00453,0.08201,0.00815
28,2.38145,0.00060,0.00145,2.46716,0.99999,0.00010,0.00016,8.83479,3.13934
28,0.03166,0.24166,0.05522,0.01058,0.01199,0.05351,0.04056,0.30169,0.12884
28,0.08871,0.09135,0.00074,0.08025,0.00084,0.16919,0.00650,0.17680,0.39702
28,0.00163,0.68379,0.16270,0.08704,0.00039,0.00276,0.00802,0.00251,0.00592
28,0.00488,0.08451,0.00552,0.19491,0.00013,0.08400,0.00373,0.00246,0.01039
28,0.00476,0.55039,0.20240,0.10566,2.01543,0.00631,0.01944,0.01081,0.03190
28,0.00018,0.08258,0.30247,0.02147,1.46274,0.00078,0.00537,0.00201,0.00100
28,2.70379,0.58574,0.32306,0.12100,6.01536,8.46102,0.00025,2.92779,4.88515
28,0.00245,0.57516,0.03179,0.00046,5.52302,0.01304,0.00784,0.00132,0.01397
28,0.00015,0.00041,6.17522,2.31980,7.82891,0.00518,0.00270,0.98480,0.00017
28,1.77166,2.76069,3.69987,8.81286,1.65959,0.99957,0.00024,0.00015,3.94151
28,1.68579,0.00305,0.00131,0.00010,0.99999,1.05105,1.52833,4.77312,8.29067
28,0.00166,0.52593,0.17884,0.15135,0.00047,0.00635,0.01318,0.00367,0.01008
28,0.03126,0.66918,0.16288,0.02572,0.00031,0.01767,0.04017,0.01769,0.05713
28,0.00057,0.00214,0.01780,0.00848,0.00130,0.00129,0.00297,0.98333,0.00148
28,5.78612,0.19467,0.42972,0.32450,1.84190,8.33231,0.00362,2.53281,2.10713
28,0.00123,0.25743,0.25072,0.00215,2.11737,0.00043,0.00072,0.00383,0.07287
28,0.08178,1.77667,7.51338,2.56878,1.26920,1.28989,0.00015,0.99999,2.71409
28,7.10048,0.00047,5.11407,1.17817,8.74263,0.99392,0.01214,4.46354,2.30424
28,1.54841,0.84771,0.33093,0.08428,2.98267,5.71469,1.93483,1.32783,4.95859
28,0.00014,0.00051,0.00517,4.72754,1.83983,0.99942,0.00099,0.00109,2.51266
28,9.03379,0.89255,0.11107,0.03912,5.90687,7.83084,5.10870,1.00031,1.38384
28,0.08614,0.54675,0.10577,0.05418,1.80957,0.11731,0.17998,0.02897,0.04842
28,0.00073,0.70831,0.14688,0.02853,0.01867,0.00172,0.00188,0.00313,0.00225
28,0.00926,0.56706,0.23374,0.18417,0.00155,0.01985,0.03731,0.01792,0.01513
28,0.00336,0.00819,0.00544,0.00943,1.40992,0.04214,0.29878,0.14699,0.00063
28,5.84008,0.95323,0.27697,0.03739,1.00398,4.53021,8.91323,1.99721,2.03971
28,0.03446,0.57619,0.18119,0.10073,0.00821,0.03372,0.03952,0.03968,0.04015
28,0.06521,0.27486,0.10437,0.03580,0.96412,0.05442,0.04991,0.06994,0.05139
28,0.00135,0.04267,0.02281,0.00158,0.99999,0.00082,0.00187,0.00081,0.00118
28,4.40444,0.24295,0.46348,0.20704,3.13533,0.01411,0.05496,0.00026,4.69536
28,0.07577,0.01423,0.00300,0.00406,4.12245,0.00538,0.00270,1.53210,0.58218
28,0.00038,0.00528,0.00790,0.00414,0.99999,0.00062,0.00054,0.00155,0.00079
28,0.18825,0.50123,0.19006,0.10981,0.04813,0.16969,0.13816,0.13247,0.12978
28,2.07113,0.00118,0.00574,4.44512,4.79887,0.93872,0.00182,0.01382,0.00013
28,3.30517,1.23674,3.74707,4.37676,9.57541,1.92135,5.46706,0.99999,6.32263
28,0.00259,0.72880,0.24342,0.05688,0.00034,0.00333,0.01506,0.00378,0.00518
28,0.00229,0.89591,0.12106,0.00647,1.55398,0.00261,0.01637,0.00075,0.00450
28,0.00010,0.00698,0.00806,0.00117,0.99999,0.00024,0.00035,0.00019,2.93870
28,0.07547,0.44449,0.15718,0.04186,0.00126,0.10420,0.10051,0.03570,0.10886
28,0.27776,0.29875,0.17574,0.09298,0.01220,0.16652,0.09348,0.12438,0.02773
28,0.10169,2.92950,0.00056,0.00020,1.68467,0.00017,2.87041,9.32226,0.99987
28,1.73943,0.01765,0.02664,0.00113,1.53264,0.02162,0.00010,0.02897,2.49402
28,0.10125,0.68317,0.12766,0.01050,0.00216,0.16588,0.07739,0.05422,0.04317
28,0.00096,0.34188,0.55769,0.00090,0.00143,0.01109,0.01341,0.00853,0.00060
28,6.93635,3.32222,3.08305,5.11493,3.47590,0.08807,0.03791,0.97083,6.29519
28,2.86572,0.02591,0.21934,0.00010,9.74580,0.03155,0.99454,0.00019,7.07832
28,0.00794,0.00549,0.00063,0.13273,1.48631,0.31725,0.00857,0.00535,0.26104
28,0.04797,0.02052,4.09810,0.01246,6.10133,0.96509,0.02022,0.01374,0.00652
28,0.00014,0.80133,0.29103,0.11050,6.25708,0.00046,0.00235,0.00260,0.00145
28,0.01604,0.50128,0.29054,0.12737,0.00085,0.01296,0.02869,0.00339,0.00392
28,0.01174,0.23550,0.00969,0.01064,1.54163,0.03214,0.03716,0.66835,0.00613
28,0.00504,3.39133,7.86962,5.56462,5.14004,0.97608,0.00036,0.09470,4.35540
28,0.00593,0.00026,0.00012,0.00902,9.68583,0.97849,0.01105,0.05885,0.01694
28,0.25539,0.02127,0.03501,0.00078,1.76095,0.00233,0.00162,0.10807,0.93266
28,9.53976,0.53496,0.28119,0.09036,1.69410,0.00026,0.00172,0.00019,0.00143
28,0.03404,0.00650,1.73249,0.00018,3.09359,0.00044,3.54668,0.99940,8.39834
28,0.00028,0.76390,0.27062,0.13337,2.16420,0.00061,0.00891,0.00026,0.00076
28,0.00258,5.40974,9.40549,0.03184,2.36680,0.99993,0.00070,0.00058,0.00049
28,0.00462,0.39048,0.09730,0.02332,0.96629,0.00868,0.01729,0.08333,0.02390
28,0.13904,0.10698,0.11256,0.00085,0.00476,0.04264,0.04311,0.70304,0.06193
28,0.05229,0.09221,0.14405,0.05028,9.26578,0.04827,0.03562,0.44504,0.04617
28,7.44834,3.29244,1.14764,2.61601,3.21487,5.73824,1.14102,0.99999,1.71758
28,3.56154,2.78104,0.00010,9.93513,3.27174,0.99995,1.26488,0.00110,0.00047
28,7.56205,0.19121,0.78486,0.18802,4.74449,0.00073,0.10670,1.62157,8.25213
29,0.41809,0.26952,0.06063,0.00229,0.00495,0.10623,0.06312,0.08165,0.20685
29,3.58888,0.88749,0.25649,0.18610,1.28810,8.54504,6.82326,2.40406,1.95684
29,1.28870,0.00019,0.00028,6.04215,3.49357,0.00033,0.00461,0.99989,8.54177
29,0.08432,0.00053,0.00615,0.00281,6.24577,0.00429,0.00035,5.73561,0.96590
29,0.21255,0.11760,0.04239,0.00854,0.03990,0.09977,0.02936,0.07581,0.45326
29,0.00526,0.00610,0.03827,0.00228,1.03176,0.01060,0.00570,0.81753,0.02130
29,0.66300,0.01809,7.26968,2.40016,2.17727,0.00222,0.00595,2.55438,0.99986
29,0.01748,0.03423,0.00085,0.01323,8.98103,0.03091,0.01682,0.95704,0.00470
29,6.28408,0.66054,0.58667,0.27062,5.46571,1.12430,8.32352,2.79303,4.22599
29,5.51406,7.12083,8.37032,2.49939,1.23905,0.99991,0.00030,0.00025,3.14574
29,0.02196,0.07030,0.04878,0.00481,0.99909,0.02367,0.01654,0.01706,0.01487
29,0.00032,0.75341,0.20563,0.03969,5.80819,0.00051,0.00519,0.00036,0.00073
29,0.00210,0.25941,0.05619,0.07143,2.75788,0.03387,0.01222,0.00709,0.00178
29,0.00036,0.59876,0.46453,0.16363,2.89252,0.00033,0.01052,0.00022,6.67214
29,0.00028,0.70574,0.55363,0.00307,8.95795,0.06426,0.00783,0.03481,2.16450
29,0.00100,0.00023,5.30940,1.24014,1.43820,0.99918,0.00067,0.00153,1.56121
29,0.03260,0.00285,0.00038,0.00305,1.62885,0.01084,0.00113,0.99693,0.00411
29,0.03864,0.00266,6.93413,0.00146,1.36171,0.97821,0.05326,0.00942,0.00775
29,8.36307,0.00011,0.00048,8.28559,4.61657,0.99984,2.59444,0.00139,4.96423
29,0.00059,0.00515,0.00438,4.51702,9.25626,0.77197,0.06117,0.00410,0.00250
29,0.02282,0.00167,0.00043,0.12734,1.35360,0.98052,0.00880,0.00072,0.09632
29,0.00062,0.87978,0.03434,0.01879,4.28816,9.56016,0.00128,0.00045,0.00044
29,0.08074,0.18467,0.06731,0.00412,2.74088,0.02071,0.01667,0.01369,0.60753
29,3.12330,0.64707,0.11190,0.16244,7.17191,8.80486,0.00024,6.07287,6.72642
29,0.00086,0.26470,0.29042,0.05498,4.44995,0.00216,0.08012,0.00076,0.00013
29,0.00039,0.42605,0.21316,0.11355,4.71764,0.00596,0.00463,0.00153,0.00209
29,2.39336,0.00018,0.00092,0.00017,0.99999,4.84678,1.12207,8.15954,1.43349
29,3.42063,0.40811,0.17553,0.00780,8.51141,9.12802,4.30396,2.56739,0.00093
29,4.69024,1.95505,1.24815,4.27094,6.81421,0.00050,0.99999,5.36643,4.53898
29,5.00810,9.39580,1.37013,0.01045,7.81976,0.99999,3.91440,8.65207,3.11746
29,0.02087,0.03952,0.02347,0.11107,1.03027,0.24333,0.02572,0.01749,0.07017
29,0.00010,0.69906,0.54077,0.00059,0.00069,0.00288,0.00060,0.00901,2.47134
29,0.46474,0.00581,0.00736,0.00047,6.43161,0.23642,0.03615,0.62600,0.00485
29,9.22458,0.19151,0.30294,0.42320,3.79340,0.00163,0.05436,5.66050,4.75055
29,0.36538,0.46527,0.10310,0.01393,0.03313,0.13632,0.13516,0.17372,0.16813
29,0.25420,0.04692,0.03705,0.00185,4.87771,0.17748,0.12529,0.04664,0.12943
29,0.04046,0.29067,0.05268,0.00190,0.00180,0.02893,0.00764,0.01706,0.47944
29,0.00572,0.06483,0.20829,0.02263,1.23933,0.00721,0.12282,0.07005,0.00567
29,0.11079,0.34776,0.16547,0.11052,0.01350,0.11048,0.07434,0.07508,0.20754
29,0.00370,0.00387,7.27892,0.00084,5.02216,0.95853,0.08792,0.01227,0.01812
